Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD),majmooe_emkanat,Area_per_Room,nesbat_otagh_be_area
115,2,1,1,1,Ekhtiarieh,74000000000,24666667,3,5750000,17391304347826e55
105,2,1,1,1,Saadat Abad,57000000000,1900000,3,5250000,19047619047618998e42
87,2,1,1,1,Pardis,6500000000,2166667,3,4350000,229885057471264e58
75,2,1,1,0,ShahreZiba,18900000000,630000,2,3750000,266666666666666e44
60,1,1,1,1,Persian Gulf Martyrs Lake,8750000000,2916667,3,6000000,16666666666666602e58
68,1,1,1,1,Southern Program Organization,26300000000,8766667,3,6800000,14705882352941101e58
49,1,1,1,1,West Ferdows Boulevard,22000000000,7333333,3,4900000,20408163265306102e44
103,2,1,1,1,Hekmat,92700000000,3090000,3,5150000,19417475728155302e58
55,1,1,1,1,West Ferdows Boulevard,22000000000,7333333,3,5500000,181818181818181e44
140,3,1,1,1,Punak,77000000000,25666667,3,4666666666666666e61,214285714285714e44
257,4,1,1,1,Persian Gulf Martyrs Lake,128500000000,42833333,3,64250000,155642023346303e44
82,2,1,1,1,Punak,40180000000,13393333,3,4100000,24390243902439002e55
167,3,1,1,1,Punak,106880000000,35626667,3,5566666666666666e61,17964071856287403e58
53,1,0,1,0,West Ferdows Boulevard,16400000000,5466667,1,5300000,18867924528301802e58
51,1,0,1,0,West Ferdows Boulevard,15500000000,5166667,1,5100000,196078431372549e30
54,1,1,1,0,West Ferdows Boulevard,21300000000,710000,2,5400000,18518518518518503e58
82,2,1,1,1,Sattarkhan,41000000000,13666667,3,4100000,24390243902439002e55
75,2,1,1,1,West Ferdows Boulevard,28000000000,9333333,3,3750000,266666666666666e44
98,2,1,1,1,West Ferdows Boulevard,45200000000,15066667,3,4900000,20408163265306102e44
75,2,1,1,0,ShahreZiba,18900000000,630000,2,3750000,266666666666666e44
70,1,1,1,1,Niavaran,56000000000,18666667,3,7000000,142857142857142e58
75,2,1,1,0,ShahreZiba,18900000000,630000,2,3750000,266666666666666e44
64,1,1,1,1,Ekbatan,37000000000,12333333,3,6400000,156250000
85,2,1,1,1,Jeyhoon,21000000000,700000,3,4250000,235294117647058e58
48,1,0,1,0,Parastar,9800000000,3266667,1,4800000,208333333333333e58
75,2,1,1,0,ShahreZiba,18900000000,630000,2,3750000,266666666666666e44
75,2,1,1,0,ShahreZiba,18900000000,630000,2,3750000,266666666666666e44
84,2,1,1,1,Pardis,6800000000,2266667,3,4200000,238095238095238e58
75,2,1,1,0,ShahreZiba,18900000000,630000,2,3750000,266666666666666e44
108,2,1,1,1,Gisha,51800000000,17266667,3,5400000,18518518518518503e58
62,1,1,1,1,ShahreZiba,25800000000,860000,3,6200000,161290322580645e60
70,2,1,1,1,Southern Janatabad,33700000000,11233333,3,3500000,285714285714285e44
180,3,1,1,1,Pasdaran,99000000000,3300000,3,6000000,16666666666666602e58
135,3,1,1,1,Abazar,64800000000,2160000,3,4500000,22222222222222203e58
75,2,1,1,0,ShahreZiba,18900000000,630000,2,3750000,266666666666666e44
108,2,1,1,1,Farmanieh,62000000000,20666667,3,5400000,18518518518518503e58
91,2,1,1,1,Ekhtiarieh,51800000000,17266667,3,4550000,219780219780219e44
120,2,1,1,1,Gheitarieh,89000000000,29666667,3,6000000,16666666666666602e58
112,2,1,1,0,Gheitarieh,75000000000,2500000,2,5600000,17857142857142803e58
75,2,1,1,0,ShahreZiba,18900000000,630000,2,3750000,266666666666666e44
123,2,1,1,1,Pirouzi,40590000000,1353000,3,6150000,16260162601626e55
69,2,1,1,1,Pirouzi,18000000000,600000,3,3450000,28985507246376804e58
66,1,1,0,1,Pirouzi,18500000000,6166667,2,6600000,151515151515151e58
80,2,1,1,1,Ostad Moein,21500000000,7166667,3,4000000,250000
44,1,1,1,0,Pirouzi,8800000000,2933333,2,4400000,22727272727272703e58
180,3,1,1,1,East Ferdows Boulevard,93600000000,3120000,3,6000000,16666666666666602e58
164,3,1,1,1,East Ferdows Boulevard,98400000000,3280000,3,5466666666666665e61,182926829268292e58
100,2,1,1,1,ShahreZiba,34000000000,11333333,3,5000000,20000
75,2,1,1,0,ShahreZiba,18900000000,630000,2,3750000,266666666666666e44
126,3,1,1,1,Ostad Moein,30000000000,1000000,3,4200000,238095238095238e58
85,2,1,1,1,Majidieh,25000000000,8333333,3,4250000,235294117647058e58
75,2,1,1,0,ShahreZiba,18900000000,630000,2,3750000,266666666666666e44
57,1,0,1,1,Parastar,12700000000,4233333,2,5700000,17543859649122802e58
61,1,0,1,0,ShahreZiba,19900000000,6633333,1,6100000,163934426229508e44
79,2,1,1,1,Jeyhoon,18170000000,6056667,3,3950000,253164556962025e44
68,1,1,1,1,Pirouzi,24500000000,8166667,3,6800000,14705882352941101e58
105,2,1,1,1,Pardis,10000000000,3333333,3,5250000,19047619047618998e42
105,2,1,1,1,Saadat Abad,77000000000,25666667,3,5250000,19047619047618998e42
160,2,1,1,1,Pardis,19300000000,6433333,3,8000000,1250000
100,2,1,1,1,Pardis,5850000000,195000,3,5000000,20000
125,3,1,1,1,Saadat Abad,125000000000,41666667,3,4166666666666666e61,240000
94,2,1,0,1,Pardis,9900000000,330000,2,4700000,212765957446808e44
80,2,0,1,0,Northern Janatabad,22000000000,7333333,1,4000000,250000
75,2,1,0,1,Parastar,23000000000,7666667,2,3750000,266666666666666e44
99,3,1,1,1,North Program Organization,41900000000,13966667,3,3300000,303030303030303e58
90,2,1,1,1,ShahreZiba,40990000000,13663333,3,4500000,22222222222222203e58
129,3,1,1,1,ShahreZiba,45000000000,1500000,3,4300000,232558139534883e58
102,2,1,1,0,Parastar,20300000000,6766667,2,5100000,196078431372549e30
141,3,1,1,1,Pakdasht,12250000000,4083333,3,4700000,212765957446808e44
96,2,1,1,1,ShahreZiba,38400000000,1280000,3,4800000,208333333333333e58
155,3,1,1,1,Heravi,86000000000,28666667,3,5166666666666666e61,193548387096774e44
87,2,1,1,1,Gheitarieh,62640000000,2088000,3,4350000,229885057471264e58
87,2,1,1,1,Gheitarieh,62640000000,2088000,3,4350000,229885057471264e58
105,2,1,1,1,Gheitarieh,62000000000,20666667,3,5250000,19047619047618998e42
61,1,1,1,1,Shahran,18500000000,6166667,3,6100000,163934426229508e44
88,2,1,1,1,East Ferdows Boulevard,37000000000,12333333,3,4400000,22727272727272703e58
101,2,1,1,1,West Ferdows Boulevard,37000000000,12333333,3,5050000,19801980198019802e58
160,2,1,1,1,Pardis,19300000000,6433333,3,8000000,1250000
130,2,1,1,1,Southern Chitgar,32500000000,10833333,3,6500000,15384615384615302e60
150,3,1,1,1,Karimkhan,78000000000,2600000,3,5000000,20000
144,2,1,1,1,Railway,66000000000,2200000,3,7200000,138888888888888e58
91,2,1,1,1,Southern Janatabad,45000000000,1500000,3,4550000,219780219780219e44
68,2,1,1,1,West Ferdows Boulevard,22000000000,7333333,3,3400000,29411764705882303e58
133,3,1,1,1,Rudhen,22600000000,7533333,3,4433333333333334e64,22556390977443602e58
71,2,1,1,1,Si Metri Ji,16330000000,5443333,3,3550000,28169014084507e55
64,1,1,1,1,Pardis,6800000000,2266667,3,6400000,156250000
132,2,1,1,1,Rudhen,22440000000,748000,3,6600000,151515151515151e58
95,2,1,1,1,Abazar,56000000000,18666667,3,4750000,21052631578947303e58
95,2,1,1,1,Abazar,45000000000,1500000,3,4750000,21052631578947303e58
102,2,1,1,1,Abazar,52000000000,17333333,3,5100000,196078431372549e30
120,2,1,1,1,Abazar,62500000000,20833333,3,6000000,16666666666666602e58
117,3,1,1,1,East Ferdows Boulevard,46000000000,15333333,3,3900000,25641025641025602e44
55,1,1,1,1,Karoon,15700000000,5233333,3,5500000,181818181818181e44
60,1,1,1,1,Northern Chitgar,2950000000,983333,3,6000000,16666666666666602e58
85,2,1,1,1,Jeyhoon,19000000000,6333333,3,4250000,235294117647058e58
80,2,0,1,1,Jeyhoon,17500000000,5833333,2,4000000,250000
54,1,1,1,1,Jeyhoon,15000000000,500000,3,5400000,18518518518518503e58
57,1,1,1,1,Feiz Garden,18800000000,6266667,3,5700000,17543859649122802e58
101,2,1,0,1,Pirouzi,31300000000,10433333,2,5050000,19801980198019802e58
65,2,1,1,0,Feiz Garden,19600000000,6533333,2,3250000,307692307692307e44
91,2,1,1,1,Punak,32300000000,10766667,3,4550000,219780219780219e44
105,2,1,1,1,Pardis,6900000000,230000,3,5250000,19047619047618998e42
86,2,1,1,1,Central Janatabad,34800000000,1160000,3,4300000,232558139534883e58
87,2,1,1,1,Pardis,7600000000,2533333,3,4350000,229885057471264e58
103,2,1,1,1,Shahran,35500000000,11833333,3,5150000,19417475728155302e58
81,2,1,1,1,East Pars,28917000000,963900,3,4050000,24691358024691303e58
73,2,1,1,1,Feiz Garden,26000000000,8666667,3,3650000,273972602739726e30
90,2,1,1,1,Northern Chitgar,4550000000,1516667,3,4500000,22222222222222203e58
134,3,1,1,1,Andisheh,16000000000,5333333,3,4466666666666666e61,22388059701492502e58
60,1,1,1,1,Shahran,18500000000,6166667,3,6000000,16666666666666602e58
51,1,1,1,0,Shahran,20200000000,6733333,2,5100000,196078431372549e30
108,2,1,1,0,Pardis,13000000000,4333333,2,5400000,18518518518518503e58
86,2,1,1,1,Pardis,6100000000,2033333,3,4300000,232558139534883e58
110,2,1,1,0,Pardis,18700000000,6233333,2,5500000,181818181818181e44
88,2,1,1,1,Pardis,7400000000,2466667,3,4400000,22727272727272703e58
85,2,1,1,1,Pardis,7800000000,260000,3,4250000,235294117647058e58
100,2,1,1,1,Pirouzi,30000000000,1000000,3,5000000,20000
87,2,1,1,1,Pardis,7150000000,2383333,3,4350000,229885057471264e58
91,2,1,1,1,Salsabil,20930000000,6976667,3,4550000,219780219780219e44
87,2,1,1,1,Pardis,6500000000,2166667,3,4350000,229885057471264e58
170,2,1,1,1,Kook,71400000000,2380000,3,8500000,117647058823529e58
89,2,1,1,1,Moniriyeh,20470000000,6823333,3,4450000,224719101123595e44
64,2,1,1,1,Saadat Abad,32000000000,10666667,3,3200000,31250000
89,2,1,1,1,Northern Janatabad,31000000000,10333333,3,4450000,224719101123595e44
135,3,1,1,1,Zaferanieh,118000000000,39333333,3,4500000,22222222222222203e58
75,2,0,0,0,Air force,16500000000,550000,0,3750000,266666666666666e44
105,2,1,1,1,Air force,39900000000,1330000,3,5250000,19047619047618998e42
111,2,1,1,1,Saadat Abad,68000000000,22666667,3,5550000,18018018018018e55
133,3,1,1,1,Sohanak,74480000000,24826667,3,4433333333333334e64,22556390977443602e58
65,1,1,1,0,Saadat Abad,32500000000,10833333,2,6500000,15384615384615302e60
65,1,0,1,1,Lavizan,26500000000,8833333,2,6500000,15384615384615302e60
112,2,1,1,1,Gheitarieh,82000000000,27333333,3,5600000,17857142857142803e58
147,3,1,1,1,Ekhtiarieh,84000000000,2800000,3,4900000,20408163265306102e44
150,3,1,1,1,Saadat Abad,120000000000,4000000,3,5000000,20000
67,1,1,1,1,Southern Janatabad,34500000000,1150000,3,6700000,14925373134328301e60
66,2,1,1,1,Narmak,25100000000,8366667,3,3300000,303030303030303e58
75,2,1,1,0,ShahreZiba,18800000000,6266667,2,3750000,266666666666666e44
180,3,1,1,1,Aqdasieh,126000000000,4200000,3,6000000,16666666666666602e58
103,2,1,1,1,Saadat Abad,52000000000,17333333,3,5150000,19417475728155302e58
68,1,1,1,1,West Ferdows Boulevard,35700000000,1190000,3,6800000,14705882352941101e58
115,2,1,1,1,Pasdaran,110000000000,36666667,3,5750000,17391304347826e55
115,2,1,1,1,Andisheh,19000000000,6333333,3,5750000,17391304347826e55
150,3,1,1,1,Narmak,84000000000,2800000,3,5000000,20000
78,2,1,1,1,QasrodDasht,20000000000,6666667,3,3900000,25641025641025602e44
100,2,1,1,1,Persian Gulf Martyrs Lake,10000000000,3333333,3,5000000,20000
58,1,1,1,1,Punak,26500000000,8833333,3,5800000,172413793103448e58
90,2,1,1,1,Punak,42000000000,1400000,3,4500000,22222222222222203e58
48,1,1,1,1,Punak,22500000000,750000,3,4800000,208333333333333e58
70,2,1,1,1,Punak,28000000000,9333333,3,3500000,285714285714285e44
86,2,1,1,1,Punak,42000000000,1400000,3,4300000,232558139534883e58
79,2,1,1,1,Pardis,5500000000,1833333,3,3950000,253164556962025e44
88,2,1,1,1,Central Janatabad,36000000000,1200000,3,4400000,22727272727272703e58
64,2,1,1,0,Jeyhoon,15000000000,500000,2,3200000,31250000
135,3,1,1,1,Saadat Abad,114750000000,3825000,3,4500000,22222222222222203e58
50,1,0,1,0,Pirouzi,12600000000,420000,1,5000000,20000
87,2,1,1,1,Pardis,5400000000,180000,3,4350000,229885057471264e58
84,2,1,1,1,Pardis,5500000000,1833333,3,4200000,238095238095238e58
137,3,1,1,1,Zaferanieh,100000000000,33333333,3,4566666666666665e62,21897810218978102e58
105,2,1,1,1,Velenjak,95000000000,31666667,3,5250000,19047619047618998e42
145,2,1,1,1,Zaferanieh,110000000000,36666667,3,7250000,13793103448275802e60
84,2,1,1,1,Pardis,5600000000,1866667,3,4200000,238095238095238e58
84,2,1,1,1,Pardis,5400000000,180000,3,4200000,238095238095238e58
3310000000,2,1,1,1,Ostad Moein,33100000000,11033333,3,165500000000000,6042296072507553e70
84,2,1,1,1,Pardis,5500000000,1833333,3,4200000,238095238095238e58
80,2,1,1,0,Northern Janatabad,32500000000,10833333,2,4000000,250000
863,2,1,1,1,Gheitarieh,78300000000,2610000,3,43150000,23174971031286e42
125,2,1,1,1,Kamranieh,87000000000,2900000,3,6250000,160000
65,2,1,1,1,Punak,23500000000,7833333,3,3250000,307692307692307e44
105,2,1,1,1,Southern Janatabad,53000000000,17666667,3,5250000,19047619047618998e42
93,2,1,1,1,Central Janatabad,46500000000,1550000,3,4650000,21505376344086e58
110,2,1,1,1,Central Janatabad,45000000000,1500000,3,5500000,181818181818181e44
95,2,1,1,1,Saadat Abad,57000000000,1900000,3,4750000,21052631578947303e58
128,3,1,1,1,Ekhtiarieh,89600000000,29866667,3,42666666666666657e61,2343750000
140,2,1,1,1,Saadat Abad,84000000000,2800000,3,7000000,142857142857142e58
86,2,1,1,1,Southern Janatabad,32000000000,10666667,3,4300000,232558139534883e58
70,2,1,1,1,Saadat Abad,39000000000,1300000,3,3500000,285714285714285e44
173,3,1,1,1,East Ferdows Boulevard,95150000000,31716667,3,5766666666666666e61,17341040462427702e60
72,2,1,1,1,Southern Janatabad,31500000000,1050000,3,3600000,277777777777777e58
73,2,1,1,1,Saadat Abad,39000000000,1300000,3,3650000,273972602739726e30
75,1,1,1,1,Central Janatabad,32000000000,10666667,3,7500000,133333333333333e58
67,2,1,1,1,West Ferdows Boulevard,22000000000,7333333,3,3350000,298507462686567e58
68,2,1,1,1,East Ferdows Boulevard,27000000000,900000,3,3400000,29411764705882303e58
88,2,1,1,1,Pardis,19000000000,6333333,3,4400000,22727272727272703e58
111,2,1,1,1,Saadat Abad,56610000000,1887000,3,5550000,18018018018018e55
98,2,1,1,0,West Ferdows Boulevard,37500000000,1250000,2,4900000,20408163265306102e44
62,2,1,1,1,West Ferdows Boulevard,27500000000,9166667,3,3100000,32258064516129e42
80,2,1,1,1,Central Janatabad,42400000000,14133333,3,4000000,250000
162,3,1,1,1,Shahrake Gharb,121500000000,4050000,3,5400000,18518518518518503e58
150,3,1,1,1,Ekhtiarieh,120000000000,4000000,3,5000000,20000
82,2,1,1,1,Pardis,11000000000,3666667,3,4100000,24390243902439002e55
130,3,1,1,1,Pasdaran,111000000000,3700000,3,4333333333333334e62,23076923076923e55
76,2,1,1,1,Saadat Abad,40000000000,13333333,3,3800000,26315789473684202e44
96,2,1,1,1,Shahrake Gharb,48000000000,1600000,3,4800000,208333333333333e58
103,2,1,1,1,Saadat Abad,52000000000,17333333,3,5150000,19417475728155302e58
135,3,1,0,1,Saadat Abad,87000000000,2900000,2,4500000,22222222222222203e58
140,2,1,1,1,Shahrake Gharb,126000000000,4200000,3,7000000,142857142857142e58
120,2,1,1,1,Shahrake Qods,10500000000,350000,3,6000000,16666666666666602e58
160,2,1,1,1,Pardis,20000000000,6666667,3,8000000,1250000
150,3,1,1,1,Gheitarieh,90000000000,3000000,3,5000000,20000
51,1,0,1,1,Pirouzi,13000000000,4333333,2,5100000,196078431372549e30
75,1,1,1,1,Ekhtiarieh,39000000000,1300000,3,7500000,133333333333333e58
180,3,1,1,1,East Ferdows Boulevard,99000000000,3300000,3,6000000,16666666666666602e58
93,2,1,1,1,Shahrake Qods,11811000000,393700,3,4650000,21505376344086e58
84,2,1,1,1,Shahrake Qods,11508000000,383600,3,4200000,238095238095238e58
92,2,0,1,1,Shahrake Qods,10120000000,3373333,2,4600000,21739130434782603e58
105,2,1,1,1,Shahrake Qods,13650000000,455000,3,5250000,19047619047618998e42
67,2,1,1,0,Central Janatabad,24000000000,800000,2,3350000,298507462686567e58
100,2,1,1,1,Ekhtiarieh,55000000000,18333333,3,5000000,20000
170,3,1,1,1,Pasdaran,108000000000,3600000,3,5666666666666665e61,176470588235294e44
162,3,1,1,1,Pasdaran,76000000000,25333333,3,5400000,18518518518518503e58
43,1,1,1,1,Shahran,20800000000,6933333,3,4300000,232558139534883e58
150,3,1,1,1,Gheitarieh,125000000000,41666667,3,5000000,20000
93,2,1,1,1,Northern Janatabad,41400000000,1380000,3,4650000,21505376344086e58
60,1,1,1,1,Persian Gulf Martyrs Lake,2950000000,983333,3,6000000,16666666666666602e58
128,3,1,1,1,Gheitarieh,93000000000,3100000,3,42666666666666657e61,2343750000
87,2,1,1,1,Pardis,7950000000,265000,3,4350000,229885057471264e58
100,2,1,1,1,Heravi,55000000000,18333333,3,5000000,20000
124,2,1,1,1,Heravi,70400000000,23466667,3,6200000,161290322580645e60
156,3,1,1,1,Abazar,94000000000,31333333,3,5200000,192307692307692e58
58,2,1,1,0,Central Janatabad,20800000000,6933333,2,2900000,344827586206896e58
88,2,1,1,1,Amirieh,20240000000,6746667,3,4400000,22727272727272703e58
61,1,1,1,0,Central Janatabad,21800000000,7266667,2,6100000,163934426229508e44
87,2,1,1,1,Pardis,6700000000,2233333,3,4350000,229885057471264e58
121,3,1,1,1,Pardis,6300000000,210000,3,4033333333333334e62,24793388429752e55
105,2,1,1,1,Pardis,9550000000,3183333,3,5250000,19047619047618998e42
100,3,1,1,1,Pardis,5000000000,1666667,3,3333333333333334e63,30000
105,2,1,1,1,Pardis,9800000000,3266667,3,5250000,19047619047618998e42
69,2,1,1,1,ShahreZiba,20500000000,6833333,3,3450000,28985507246376804e58
145,3,1,1,1,Heravi,75410000000,25136667,3,48333333333333335e62,206896551724137e58
160,3,1,1,1,Velenjak,107000000000,35666667,3,5333333333333333e63,18750000
145,3,1,1,1,Zaferanieh,110000000000,36666667,3,48333333333333335e62,206896551724137e58
51,1,0,1,1,Pirouzi,12750000000,425000,2,5100000,196078431372549e30
87,2,1,1,1,Pardis,4900000000,1633333,3,4350000,229885057471264e58
116,2,1,1,1,Dehkade Olampic,43500000000,1450000,3,5800000,172413793103448e58
95,2,1,1,1,Jeyhoon,22800000000,760000,3,4750000,21052631578947303e58
75,2,1,1,1,Jeyhoon,22500000000,750000,3,3750000,266666666666666e44
86,2,1,1,1,Komeil,19780000000,6593333,3,4300000,232558139534883e58
95,2,1,1,1,Punak,42000000000,1400000,3,4750000,21052631578947303e58
85,2,1,1,1,,19550000000,6516667,3,4250000,235294117647058e58
88,2,1,1,1,Valiasr,20240000000,6746667,3,4400000,22727272727272703e58
93,2,1,1,1,Amir Bahador,21390000000,713000,3,4650000,21505376344086e58
70,2,1,1,1,Amirieh,16300000000,5433333,3,3500000,285714285714285e44
140,3,1,1,1,Saadat Abad,98000000000,32666667,3,4666666666666666e61,214285714285714e44
81,2,1,1,1,Central Janatabad,40000000000,13333333,3,4050000,24691358024691303e58
109,2,1,1,1,Shahran,35000000000,11666667,3,5450000,18348623853210997e42
122,2,1,1,1,Aqdasieh,70000000000,23333333,3,6100000,163934426229508e44
70,1,1,1,1,Central Janatabad,31000000000,10333333,3,7000000,142857142857142e58
60,1,1,1,1,West Ferdows Boulevard,24500000000,8166667,3,6000000,16666666666666602e58
53,1,1,1,0,East Ferdows Boulevard,19200000000,640000,2,5300000,18867924528301802e58
45,1,0,0,0,Ostad Moein,12000000000,400000,0,4500000,22222222222222203e58
58,1,1,1,0,Punak,19000000000,6333333,2,5800000,172413793103448e58
140,3,1,1,1,Dehkade Olampic,44000000000,14666667,3,4666666666666666e61,214285714285714e44
100,2,1,1,1,Kook,35800000000,11933333,3,5000000,20000
96,2,1,1,1,Azadshahr,37500000000,1250000,3,4800000,208333333333333e58
79,2,1,1,1,East Ferdows Boulevard,28500000000,950000,3,3950000,253164556962025e44
125,3,1,1,1,Persian Gulf Martyrs Lake,37500000000,1250000,3,4166666666666666e61,240000
75,2,1,1,1,Northern Janatabad,30500000000,10166667,3,3750000,266666666666666e44
145,2,1,1,1,Azadshahr,45000000000,1500000,3,7250000,13793103448275802e60
102,2,1,1,0,Railway,45200000000,15066667,2,5100000,196078431372549e30
115,2,1,1,1,Zibadasht,43500000000,1450000,3,5750000,17391304347826e55
140,3,1,1,1,Persian Gulf Martyrs Lake,85000000000,28333333,3,4666666666666666e61,214285714285714e44
66,1,1,1,1,Punak,33000000000,1100000,3,6600000,151515151515151e58
161,3,1,1,1,Persian Gulf Martyrs Lake,83500000000,27833333,3,5366666666666666e61,18633540372670802e58
102,2,1,1,1,Persian Gulf Martyrs Lake,45000000000,1500000,3,5100000,196078431372549e30
145,4,1,1,1,Persian Gulf Martyrs Lake,51000000000,1700000,3,36250000,275862068965517e58
95,2,1,1,1,ShahreZiba,29700000000,990000,3,4750000,21052631578947303e58
78,2,1,1,1,Parand,4600000000,1533333,3,3900000,25641025641025602e44
90,2,1,1,1,East Ferdows Boulevard,31500000000,1050000,3,4500000,22222222222222203e58
66,1,1,1,0,Ostad Moein,10900000000,3633333,2,6600000,151515151515151e58
48,1,1,1,1,Jeyhoon,8100000000,270000,3,4800000,208333333333333e58
85,2,1,1,1,Shahran,32000000000,10666667,3,4250000,235294117647058e58
63,1,1,1,1,Salsabil,20000000000,6666667,3,6300000,15873015873015802e58
105,2,1,1,1,Dehkade Olampic,10350000000,345000,3,5250000,19047619047618998e42
